N_sig/phase_sig_pow/overshoot: 1/1/0
Normalized Sidelobe: -0.4062 dB
N_sig/phase_sig_pow/overshoot: 1/1/0.1
Normalized Sidelobe: -0.0033757 dB
N_sig/phase_sig_pow/overshoot: 1/1/0.2
Normalized Sidelobe: -0.0050981 dB
N_sig/phase_sig_pow/overshoot: 1/1/0.3
Normalized Sidelobe: -0.81126 dB
N_sig/phase_sig_pow/overshoot: 1/1/0.4
Normalized Sidelobe: -2.6014 dB
N_sig/phase_sig_pow/overshoot: 1/1/0.5
Normalized Sidelobe: -4.6951 dB
N_sig/phase_sig_pow/overshoot: 1/2/0
Normalized Sidelobe: -13.084 dB
N_sig/phase_sig_pow/overshoot: 1/2/0.1
Normalized Sidelobe: -10.3585 dB
N_sig/phase_sig_pow/overshoot: 1/2/0.2
Normalized Sidelobe: -6.9678 dB
N_sig/phase_sig_pow/overshoot: 1/2/0.3
Normalized Sidelobe: -3.6709 dB
N_sig/phase_sig_pow/overshoot: 1/2/0.4
Normalized Sidelobe: -0.70478 dB
N_sig/phase_sig_pow/overshoot: 1/2/0.5
Normalized Sidelobe: -0.0039933 dB
N_sig/phase_sig_pow/overshoot: 1/4/0
Normalized Sidelobe: -13.249 dB
N_sig/phase_sig_pow/overshoot: 1/4/0.1
Normalized Sidelobe: -13.2007 dB
N_sig/phase_sig_pow/overshoot: 1/4/0.2
Normalized Sidelobe: -13.226 dB
N_sig/phase_sig_pow/overshoot: 1/4/0.3
Normalized Sidelobe: -13.1771 dB
N_sig/phase_sig_pow/overshoot: 1/4/0.4
Normalized Sidelobe: -13.0687 dB
N_sig/phase_sig_pow/overshoot: 1/4/0.5
Normalized Sidelobe: -9.5416 dB
N_sig/phase_sig_pow/overshoot: 2/1/0
Normalized Sidelobe: -13.1893 dB
N_sig/phase_sig_pow/overshoot: 2/1/0.1
Normalized Sidelobe: -12.0289 dB
N_sig/phase_sig_pow/overshoot: 2/1/0.2
Normalized Sidelobe: -9.2499 dB
N_sig/phase_sig_pow/overshoot: 2/1/0.3
Normalized Sidelobe: -6.6128 dB
N_sig/phase_sig_pow/overshoot: 2/1/0.4
Normalized Sidelobe: -5.3152 dB
N_sig/phase_sig_pow/overshoot: 2/1/0.5
Normalized Sidelobe: -5.6929 dB
N_sig/phase_sig_pow/overshoot: 2/2/0
Normalized Sidelobe: -4.2182 dB
N_sig/phase_sig_pow/overshoot: 2/2/0.1
Normalized Sidelobe: -6.4806 dB
N_sig/phase_sig_pow/overshoot: 2/2/0.2
Normalized Sidelobe: -8.003 dB
N_sig/phase_sig_pow/overshoot: 2/2/0.3
Normalized Sidelobe: -4.9135 dB
N_sig/phase_sig_pow/overshoot: 2/2/0.4
Normalized Sidelobe: -0.71143 dB
N_sig/phase_sig_pow/overshoot: 2/2/0.5
Normalized Sidelobe: -0.23101 dB
N_sig/phase_sig_pow/overshoot: 2/4/0
Normalized Sidelobe: -9.4046 dB
N_sig/phase_sig_pow/overshoot: 2/4/0.1
Normalized Sidelobe: -0.89798 dB
N_sig/phase_sig_pow/overshoot: 2/4/0.2
Normalized Sidelobe: -1.1861 dB
N_sig/phase_sig_pow/overshoot: 2/4/0.3
Normalized Sidelobe: -2.6504 dB
N_sig/phase_sig_pow/overshoot: 2/4/0.4
Normalized Sidelobe: -13.0531 dB
N_sig/phase_sig_pow/overshoot: 2/4/0.5
Normalized Sidelobe: -7.3327 dB
N_sig/phase_sig_pow/overshoot: 3/1/0
Normalized Sidelobe: -13.2714 dB
N_sig/phase_sig_pow/overshoot: 3/1/0.1
Normalized Sidelobe: -13.3072 dB
N_sig/phase_sig_pow/overshoot: 3/1/0.2
Normalized Sidelobe: -13.2731 dB
N_sig/phase_sig_pow/overshoot: 3/1/0.3
Normalized Sidelobe: -13.298 dB
N_sig/phase_sig_pow/overshoot: 3/1/0.4
Normalized Sidelobe: -13.2809 dB
N_sig/phase_sig_pow/overshoot: 3/1/0.5
Normalized Sidelobe: -13.2958 dB
N_sig/phase_sig_pow/overshoot: 3/2/0
Normalized Sidelobe: -13.2548 dB
N_sig/phase_sig_pow/overshoot: 3/2/0.1
Normalized Sidelobe: -13.2301 dB
N_sig/phase_sig_pow/overshoot: 3/2/0.2
Normalized Sidelobe: -13.1682 dB
N_sig/phase_sig_pow/overshoot: 3/2/0.3
Normalized Sidelobe: -13.2687 dB
N_sig/phase_sig_pow/overshoot: 3/2/0.4
Normalized Sidelobe: -12.1386 dB
N_sig/phase_sig_pow/overshoot: 3/2/0.5
Normalized Sidelobe: -13.0088 dB
N_sig/phase_sig_pow/overshoot: 3/4/0
Normalized Sidelobe: -5.3952 dB
N_sig/phase_sig_pow/overshoot: 3/4/0.1
Normalized Sidelobe: -9.6927 dB
N_sig/phase_sig_pow/overshoot: 3/4/0.2
Normalized Sidelobe: -6.3885 dB
N_sig/phase_sig_pow/overshoot: 3/4/0.3
Normalized Sidelobe: -8.7416 dB
N_sig/phase_sig_pow/overshoot: 3/4/0.4
Normalized Sidelobe: -2.825 dB
N_sig/phase_sig_pow/overshoot: 3/4/0.5
Normalized Sidelobe: -6.5432 dB
N_sig/phase_sig_pow/overshoot: 4/1/0
Normalized Sidelobe: -13.274 dB
N_sig/phase_sig_pow/overshoot: 4/1/0.1
Normalized Sidelobe: -13.2876 dB
N_sig/phase_sig_pow/overshoot: 4/1/0.2
Normalized Sidelobe: -13.2934 dB
N_sig/phase_sig_pow/overshoot: 4/1/0.3
